,Close,High,Low,Open,Volume,rsi_14,rsi_30,roc_9,mom_30,macd,ema_10,ema_30,ema_200,%k_10,%d_10,%k_30,%d_30,%k_200,%d_200,bb_mavg,bb_high,bb_low,atr_14,cci_20,cmf_20,obv,adl
2021-12-10,47243.3046875,50015.25390625,47023.69921875,47642.14453125,30966005122,29.775752408380143,39.69748558183323,-17.44985746888437,-27.31265918009969,-2988.8191515046274,50827.63795096234,54922.30319440621,50048.88509973168,27.0221411245711,34.5176704492489,18.66405882333308,22.206535071438307,45.993788342484564,49.0770617136069,53958.3806640625,61345.709454353564,46571.05187377143,3205.919240669154,-118.73989549406694,-0.1794077666244758,1779248967207,4122846382391.8984
2021-12-11,49362.5078125,49458.2109375,46942.34765625,47264.6328125,25775869261,37.13444423454016,42.639046210728836,-12.598413052248597,-23.999172439841008,-2933.2638534089274,50561.25065306009,54563.6067181542,50042.055474983106,44.414636800905356,33.66008938545149,27.717792189153197,21.63143501170539,51.30560636310595,48.122672843663764,53489.9822265625,60795.10836316154,46184.856089963454,3156.629529282072,-94.96265277307444,-0.11479601463438224,1805024836468,4146661229958.076
2021-12-12,50098.3359375,50724.8671875,48725.8515625,49354.85546875,21939223599,39.50484929165909,43.6267852950463,-6.529896799474039,-21.911619034212354,-2797.611574520168,50477.08434114007,54275.524732305545,50042.61547958527,49.451950283631675,40.29624273636936,30.8614227209463,25.747757911144202,53.149971845747004,50.149788850445844,53180.4345703125,60509.48758030908,45851.38156031592,3073.9428218333524,-63.39682585393312,-0.07182230996889498,1826964060067,4154848075623.051
2021-12-13,46737.48046875,50205.0,45894.84765625,50114.7421875,32166727776,33.32427715458566,40.34428616196814,-5.006478565950372,-27.504539905268956,-2927.5521162082296,49797.15636434188,53789.199295947124,50009.728564054574,35.02122749757764,42.96260486070488,16.503058986879566,25.02742463232636,44.72593149161144,49.7271699001548,52638.8548828125,60188.165030759155,45089.54473486584,3162.2435019702557,-93.79844026809826,-0.14040541272639429,1794797332291,4135258508992.6963
2021-12-14,46612.6328125,48431.3984375,46424.49609375,46709.82421875,34638619079,33.11700329114366,40.22797179570197,-5.582902932920835,-28.79962905838959,-3005.954323827551,49218.152082188804,53326.19500669248,49975.92661627791,11.883990860309282,32.119056213839514,15.969680483563577,21.11138739712982,44.412998756434824,47.429634031264435,52155.465234375,59944.45003776877,44366.480430981224,3079.7191335259517,-92.45041478839637,-0.14679887157480953,1760158713212,4107114272817.627
2021-12-15,48896.72265625,49473.95703125,46671.96484375,48379.75390625,36541828520,40.41851221754178,43.32063309364385,-3.332967286197583,-23.067400127160195,-2850.918067915889,49159.71036838175,53040.422596986515,49965.18826841694,49.70046364592947,32.20189400127211,28.887740868742696,20.453493446395285,50.13810809098695,46.42567944634441,51736.5673828125,59276.39443268604,44196.74033293896,3064.119496756241,-65.64481857961286,-0.07107319140122799,1796700541732,4128600242408.97
2021-12-16,47665.42578125,49425.57421875,47529.87890625,48900.46484375,27268150947,38.00958174430034,42.105711561212566,-5.985512845068834,-20.77054769282473,-2795.184933592893,48888.02226163051,52693.648608874486,49942.30505958941,29.314529663573754,30.299661389937484,26.50680345474327,23.788074935683188,47.05184191281689,47.20098292007956,51441.350390625,59131.80520689317,43750.89557435682,2980.660626452224,-63.40924277365113,-0.045249638322408504,1769432390785,4105231571113.0747
2021-12-17,46202.14453125,48004.89453125,45618.21484375,47653.73046875,32902725329,35.31579827496955,40.702376146690646,-8.519294423456683,-23.46585018154599,-2836.39440176043,48399.68085610678,52274.841894189034,49905.08953194424,10.515268262933057,29.843420524145404,18.410694471520326,24.601746265002106,43.384103024885896,46.85801767622991,51010.7037109375,58860.207954671794,43161.19946720321,2938.233416527065,-88.6008679575717,-0.08713676614706427,1736529665456,4088428935142.4307
2021-12-18,46848.77734375,47313.828125,45598.44140625,46219.25390625,26098292690,37.42625454698593,41.59228167102712,-1.7270969512366496,-17.725642128347534,-2784.7741948915573,48117.698399314635,51924.77321351555,49874.678465395045,24.050829793676783,21.293542573394515,23.200260145930738,22.70591935739812,45.00489896730533,45.14694796833604,50490.7197265625,57988.42580352636,42993.01364959864,2850.887223828703,-85.43606404779086,-0.10819586989865869,1762627958146,4100376446236.5234
2021-12-19,46707.015625,48089.6640625,46502.953125,46853.8671875,25154053861,37.14016115027793,41.45120077277006,-1.1351641593393773,-19.63634779910922,-2723.904321548245,47861.210622166516,51588.14369167585,49843.15943215729,21.624700445379144,18.730266167329646,22.372686866438734,21.32788049462994,44.64957085203063,44.34619094807396,49935.7421875,56801.7859507295,43069.6984242705,2760.5889176623673,-73.56677422791924,-0.136149143338827,1737473904285,4081692378804.3027
2021-12-20,46880.27734375,47401.71875,45579.80859375,46707.0625,30961902129,37.76632108198774,41.70122483446563,-5.028574476358813,-21.469882967962928,-2631.351157500947,47682.859116999876,51284.41037890644,49813.678018342296,25.27607268806918,23.650534309041685,23.384150116607312,22.98569904299227,45.08385424331247,44.91277468754948,49429.484765625,55592.962558957224,43266.00697229277,2693.540434704341,-85.60730883097527,-0.09625771649781421,1768435806414,4094931323814.988
2021-12-21,48936.61328125,49300.91796875,46698.7734375,46886.078125,27055803928,44.794897360603656,44.60554704108838,-2.3188847184451458,-16.67594723299671,-2364.81289256359,47910.81441959081,51132.93959841248,49804.95100603293,65.24327422777468,37.38134912040765,36.75417983287774,27.503672271974605,50.23809460866861,46.65717323467057,49014.8240234375,54032.81142274874,43996.836624126256,2687.0121558861733,-28.70259873650911,-0.042016531395533005,1795491610342,4114411410040.392
2021-12-22,48628.51171875,49544.796875,48450.94140625,48937.09765625,24447979559,43.99319727066077,44.26375908846153,4.046070158326992,-13.609653757118812,-2153.615084364086,48041.30483761975,50971.363606176186,49793.24514247788,65.91517749687723,52.14484147090701,34.88614493813559,31.674824962540225,49.46583289738546,48.26259391645552,48622.3587890625,52290.420685628786,44954.29689249621,2573.2152496621607,11.07374372077214,-0.05819376445785422,1771043630783,4097900924043.0347
2021-12-23,50784.5390625,51332.33984375,48065.8359375,48626.34375,28223878108,50.649323424725075,47.19292271418083,8.950162216284916,-11.78503432323792,-1791.613308816166,48540.074696688884,50959.31040980999,49803.10876357263,90.4772219838006,73.87855790281749,47.958244538874325,39.86618976996255,54.86995143721807,51.52462631442405,48481.6734375,51540.85999893145,45422.48687606855,2622.7358679898634,109.26517027849076,0.005535591601006553,1799267508891,4116658373871.0107
2021-12-24,50822.1953125,51814.02734375,50514.49609375,50806.05078125,24367912228,50.759394102203615,47.24301743571214,3.9378358132227196,-9.698275009441074,-1484.5725210356977,48955.005717745444,50950.46427449967,49813.24892823857,84.09051605303391,80.16097184457057,48.186556230753965,43.67698190258796,54.964337456651215,53.10004059708492,48562.748046875,51775.92993398799,45349.56615976201,2528.221252419159,149.98553891312787,-0.03084198116828128,1823635421119,4103829987999.34
2021-12-25,50429.859375,51176.59765625,50236.70703125,50854.91796875,19030650914,49.52012404095948,46.7648678040273,5.799662015895464,-11.950866159088896,-1258.3927476061508,49223.16092815537,50916.87686162873,49819.384355569535,77.79725055765809,84.12166286483085,46.32598886389662,47.49026321117498,53.9809408778311,54.605076590566796,48615.7986328125,51914.36529232893,45317.23197329607,2414.769064746362,109.73194163087149,-0.08876073846185652,1804604770205,4092621129811.759
2021-12-26,50809.515625,51196.37890625,49623.10546875,50428.69140625,20964372926,50.772611741837494,47.29881985306372,9.972201811181487,-5.152626612784438,-1036.5597456587202,49511.58905485439,50909.950330233325,49829.23640800168,83.88712749692975,81.92496470254056,48.863867346911775,47.792137480520786,54.93255560819893,54.625944647560424,48627.1431640625,51954.127514844135,45300.15881328087,2354.662234228764,98.43355396363057,-0.12690141738622762,1825569143131,4103275348245.6206
2021-12-27,50640.41796875,51956.328125,50499.46875,50802.609375,24324345758,50.17546874000442,47.08123829185316,8.093360894306958,-7.615897484867445,-864.4355857066475,49716.83067556268,50892.561145621505,49837.307866317584,79.36319100410503,80.34918968623094,47.82254772464362,47.67080131181734,54.50870950910752,54.474068665045856,48624.159765625,51943.80221732511,45304.517313924895,2290.533458569567,123.67933644233692,-0.1399761469271094,1801244797373,4083657699084.463
2021-12-28,47588.85546875,50679.859375,47414.2109375,50679.859375,33430376883,40.840563161378995,43.357777902553444,1.888024383381913,-16.873121239280124,-963.1588440267296,49329.92609250583,50679.41884388786,49814.93520564527,31.506950855463984,64.91908978549957,29.030732507939973,41.905715859831794,46.859917145915595,52.10039408774069,48478.3626953125,51709.772708646706,45246.95268197829,2360.184528493169,-3.450726946351201,-0.21527700612537437,1767814420490,4053802987256.647
2021-12-29,46444.7109375,48119.7421875,46201.49609375,47623.87109375,30049226299,37.98694315478999,42.06737263711935,-0.9291037317382018,-19.654956478303415,-1120.8007458413122,48805.34151886841,50406.21188218542,49781.400635812985,13.56386253521679,41.47800146492858,21.98498049976318,32.94608691078226,43.992099772680476,48.453575475901204,48416.9921875,51752.27150230299,45081.71287269701,2328.6174974400856,-87.25144780489538,-0.21191931046581444,1737765194191,4031373656968.8335
2021-12-30,47178.125,47879.96484375,46060.3125,46490.60546875,26686491018,40.8404712451422,43.188581048671296,-3.5934000400550046,-17.239237575315784,-1173.0307352021264,48509.483969983245,50197.948212367,49755.49739565564,18.958777776305503,21.343197055662074,26.618977768510394,25.878230258737858,45.83041436735372,45.56081042864994,48413.733203125,51753.71756475869,45073.7488414913,2292.2628436050795,-75.16513687350557,-0.1546518021496775,1764451685209,4037474190728.965
2021-12-31,46306.4453125,48472.52734375,45819.953125,47169.37109375,36974172400,38.56888874275375,42.18477499828637,-4.775113044133461,-19.08686985507175,-1270.1194969782373,48108.93148680447,49946.88350914978,49721.17846945509,7.928006151840459,13.483548821120898,23.493521784672044,24.03249335098188,43.645534674770154,44.48934960493478,48260.930078125,51691.70231697074,44830.15783927926,2317.9993704011454,-76.21549960551889,-0.23542704262356845,1727477512809,4014062425657.4614
2022-01-01,47686.8125,47827.3125,46288.484375,46311.74609375,24582667004,43.89109776281372,44.30535787017204,-6.09974338585147,-15.565410395854402,-1221.5971330195898,48032.18258011274,49801.072476301415,49700.936021997826,30.422837179931147,19.103207036025683,32.94320440546988,27.68523465288411,47.10544808049287,45.527132374205586,48140.35390625,51472.43341343884,44808.274399061156,2262.344281443921,-51.46818301557354,-0.21328555963155618,1752060179813,4034156138166.869
2022-01-02,47345.21875,47881.40625,46856.9375,47680.92578125,27951569547,42.90057014001955,43.8932138945173,-6.841452914657581,-11.666477542590997,-1196.9093449264183,47907.28006554679,49642.630300411,49677.49604914212,24.856134525676804,21.06899261914945,40.53106283395946,32.32259634136713,46.249237641967,45.66674013241001,48170.7408203125,51461.92565119866,44879.55598942634,2173.924600626498,-45.61278318449747,-0.182335134180081,1724108610266,4032849065717.26
2022-01-03,46458.1171875,47510.7265625,45835.96484375,47343.54296875,33071628362,40.353618253964754,42.823033907805865,-7.875774861805274,-5.574281998637596,-1234.693004882749,47643.79590590191,49437.17784151352,49645.46242862827,10.39969138946039,21.892887698356095,13.774106539556442,29.082791259661935,44.02570276217161,45.7934628282105,48163.0150390625,51469.48364907578,44856.54642904922,2138.2701090638907,-81.3437520120762,-0.14777225335560573,1691036981904,4024348802781.984
2022-01-04,45897.57421875,47406.546875,45752.46484375,46458.8515625,42494677905,38.786650004408784,42.151251328551076,-9.66736514967515,-7.0313033467382215,-1294.9406903342024,47326.30105369247,49208.81631746426,49608.17000862948,2.3390163261425436,12.531614080426559,4.983370997966784,19.762846790494233,42.62069245069481,44.29854428494448,48013.0576171875,51442.571402560796,44583.543831814204,2103.6852463628984,-84.05111272275431,-0.24607793071059245,1648542303999,3989310074503.5703
2022-01-05,43569.00390625,46929.046875,42798.22265625,45899.359375,36851084859,33.045992401805094,39.489102841510245,-13.963972546324047,-13.865672439399892,-1513.141030755316,46643.15611779384,48844.95745222464,49548.078803630684,8.416383198797172,7.051696971466683,8.416383198797172,9.057953578773471,36.7840920784575,41.143495763774645,47808.2365234375,51747.71760357404,43868.755443300965,2248.480887247691,-150.6420364960911,-0.2415124232718165,1611691219140,3966211269454.7583
2022-01-06,43160.9296875,43748.71875,42645.5390625,43565.51171875,30208048289,32.14800974406985,39.04208193938772,-9.304543548347512,-14.870105465489381,-1699.4048701222273,46010.0240395586,48478.24598353273,49484.525081082116,6.414862800505254,5.723420775148305,5.5354129659727755,6.311722387578915,35.76124723487638,38.38867725467623,47656.17578125,52041.44740014567,43270.90416235433,2166.6736586942848,-180.8851535820279,-0.21678096559268434,1581483170851,3964228804113.138
2022-01-07,41557.90234375,43153.5703125,41077.4453125,43153.5703125,84196607520,28.83340642847668,37.325059005562586,-10.521776312325661,-17.714940134089986,-1953.8484654795247,45200.5473675934,48031.77220032095,49405.653213048965,6.4969804150879416,7.109408804796771,4.416418850453538,6.122738338407832,31.743232429391377,34.76285724757509,47391.63203125,52515.89616624185,42267.367896258154,2160.7315670018356,-199.26249298628198,-0.28742755494956107,1497286563331,3919001769321.544
2022-01-08,41733.94140625,42228.94140625,40672.27734375,41561.46484375,28066355845,29.690726281686906,37.636635036976806,-11.539635358018149,-12.456294268556299,-2116.8897791870404,44570.25537462187,47625.46053618735,49329.3177721853,13.610641485849813,8.840828233814317,9.408536731012418,6.453456182479582,31.38068403687256,32.96172123371344,47142.9783203125,52827.95158060257,41458.00506002243,2117.583888108847,-180.5935832251509,-0.24051775309638024,1525352919176,3929218614179.6157
2022-01-09,41911.6015625,42663.94921875,41338.16015625,41734.7265625,21294384372,30.599374466472227,37.95863491120318,-9.490781942646011,-11.285626948130712,-2206.3322799785456,44086.86377241789,47256.82447336881,49255.509650695894,15.888262796064229,11.998628232333976,10.98297271764593,8.2693094330373,31.83127026410777,31.651728910123907,46894.54453125,53020.85678054322,40768.232281956785,2061.0271148510724,-143.83074643142294,-0.27005244411227525,1546647303548,3926345081306.3926
2022-01-10,41821.26171875,42199.484375,39796.5703125,41910.23046875,32104232331,30.384340559642,37.85581639544886,-12.300152754495805,-15.27727505740772,-2258.471522778411,43674.93612629645,46906.14300532889,49181.53703445763,25.043073500834414,18.180659260916133,16.650754377432218,12.347421275363528,31.60214804433976,31.604700781773364,46538.776953125,52968.3220568191,40109.2318494309,2085.44761111171,-137.9549625802633,-0.2638855279351159,1514543071217,3948342794874.5327
2022-01-11,42735.85546875,43001.15625,41407.75390625,41819.5078125,26327648900,35.338539947131835,39.57010805901757,-9.735646814917292,-14.696057924828153,-2200.6247440856678,43504.19418856073,46637.09219651735,49117.40089947547,36.35553249283236,25.76228959657698,24.17223436167841,17.26865381891886,33.92176407960598,32.45172746268451,46244.144140625,52802.41070647623,39685.877574773775,2050.3015205858737,-95.39605548540499,-0.20912150603000682,1540870720117,3965903360119.8076
2022-01-12,43949.1015625,44135.3671875,42528.98828125,42742.1796875,33499938689,41.30570170198093,41.77426803633871,-5.40059687497425,-5.966044549864832,-2033.4416849920817,43585.08643836787,46463.67344593558,49065.97503542596,53.830012193491676,38.40953939571946,34.14978582658346,24.990924855231366,36.99882981921616,34.17424731438731,45902.372265625,52185.20881994995,39619.53571130006,2018.5927624190258,-59.32327254488376,-0.19643141878468484,1574370658806,3991634413157.8687
2022-01-13,42591.5703125,44278.421875,42447.04296875,43946.7421875,47691135082,37.172130914851515,40.08201601059445,-7.203003562875524,-8.626550909867682,-1987.5777733376526,43404.447142755525,46213.860340552645,49001.5530978844,36.72810260379826,42.30454909670741,22.985655167628366,27.102558451963414,33.555824380052606,34.82547275962492,45490.841015625,51503.157827096795,39478.52420415321,2005.2203441212382,-61.60663270425635,-0.23091769421200245,1526679523724,3951470582283.972
2022-01-14,43099.69921875,43346.6875,41982.6171875,42598.87109375,23577403399,39.60826738651269,41.00735609793575,-1.0771526668588307,-11.855648236904937,-1888.4595506216428,43349.03842929997,46012.94671979119,48942.82818366416,46.3111077520628,45.62307418311756,27.164430058421445,28.099957017544426,34.844553894025104,35.13306936443129,45124.3330078125,50770.160875366346,39478.505140258654,1959.4239132911498,-61.76263497226239,-0.18982767923682478,1550256927123,3966509800681.08
2022-01-15,43177.3984375,43724.671875,42669.03515625,43101.8984375,18371348298,39.991436021219364,41.15111951839593,0.03815661552992353,-9.415687094345524,-1783.0836885863537,43317.831158063615,45830.00812093369,48885.460723503325,75.43373710293423,52.82431581959841,27.80341662335226,25.984500616467358,35.04161663771885,34.48066497059886,44742.7271484375,49801.05995169114,39684.394345183864,1894.867685109639,-46.2412021456454,-0.20769476466553868,1568628275421,3965832643454.449
2022-01-16,43113.87890625,43436.80859375,42691.0234375,43172.0390625,17902097845,39.769291487201684,41.06648413837926,3.7441171828876185,-6.684247357633308,-1685.2712955976021,43280.74893046114,45654.77397805088,48828.03204870479,74.01647617038856,65.25377367512851,27.281041653147646,27.416296111640452,34.88051677973262,34.922229103825536,44366.4001953125,48678.513454805376,40054.28693581962,1812.790361619665,-43.699446385592005,-0.17613447886121913,1550726177576,3968231298212.0347
2022-01-17,42250.55078125,43179.390625,41680.3203125,43118.12109375,21690904261,36.77894706460404,39.91231599030525,1.2378638527599828,-9.81504069735011,-1658.3017635340802,43093.44017605911,45435.14667503147,48762.584473904244,54.7537202990533,68.06797785745867,20.181162376666375,25.088540217722095,32.690921932352225,34.2043517832679,44099.4849609375,48238.06756178833,39960.90236008667,1790.3817866825461,-61.0622149676421,-0.14102205452796662,1529035273315,3963042374413.4907
2022-01-18,42375.6328125,42534.40234375,41392.21484375,42250.07421875,22417209227,37.5120640098194,40.16436428546049,1.1071665903962675,-9.27351652538815,-1608.2957087004543,42962.9297463211,45237.758683900414,48699.03271607933,57.544576477704354,62.10492431571538,21.209817989539008,22.89067400645101,33.00815817566919,33.52653229591802,43896.0310546875,47952.705585124655,39839.35652425034,1744.08219477665,-65.62919390094397,-0.08199620185999325,1551452482542,3979227384809.9062
2022-01-19,41744.328125,42478.3046875,41242.9140625,42374.0390625,23091543258,35.2879033221827,39.30357335688667,-0.1839580887525157,-10.955458264657038,-1601.1495073783663,42741.365815171805,45012.37606719716,48629.83167537208,43.45877558277567,51.919024119844416,16.018064196128496,19.13634818744463,31.407027098331593,32.36870240211768,43624.3412109375,47488.65016953071,39760.03225234429,1707.7470826497465,-72.3650605002497,-0.09898369907518399,1528360939284,3974880397775.794
2022-01-20,40680.41796875,43413.0234375,40672.82421875,41744.02734375,20382033940,31.859550802288837,37.88795198067936,-4.80963228056359,-16.871202886578484,-1662.1742395205729,42366.64802491329,44732.89489955541,48550.733031525095,0.21061002152685765,33.737987360668946,7.268628782568526,14.832170322745347,28.70871097872102,31.041298750907274,43343.03984375,47204.51135336809,39481.5683341319,1781.4936637997646,-79.33241711885216,-0.09654717119317859,1507978905344,3954611330855.982
2022-01-21,36457.31640625,41060.52734375,35791.42578125,40699.60546875,43011992031,22.51067501445229,33.006349634711725,-17.046503545916487,-25.028928261045415,-2027.929077500703,41292.224094247234,44198.98660966474,48430.40052779102,7.846010739776063,17.171798781359513,4.119360642209262,9.135351206968764,17.997972901916082,26.037903659656237,42781.5650390625,47181.44136324563,38381.688714879376,2030.6085137069242,-235.78137878741805,-0.17610385431364117,1464966913313,3922470749032.6943
2022-01-22,35030.25,36688.8125,34349.25,36471.58984375,39714385405,20.338765758638985,31.58381838375962,-17.753091179831102,-31.021821509714524,-2405.2188880691683,40153.68334983864,43607.455215492824,48297.065696668724,6.8585780221474915,4.971732927816785,3.8677626984176285,5.0852507077318085,14.378610622950989,20.361764834529367,42165.8166015625,47234.69389769635,37096.939305428656,2052.6766555850013,-299.0362186896749,-0.196562719871239,1425252527908,3905876495242.7334
2022-01-23,36276.8046875,36433.3125,34784.96875,35047.359375,26017975951,26.967367827912696,34.14842578810607,-15.83049221903104,-28.620154118809744,-2573.966156171875,39448.79632032252,43134.51002013845,48177.46110951281,20.55965814871664,11.75474897021338,10.947612510238692,6.311578616955196,17.540154469015174,16.63891266462742,41656.7509765625,46939.57684931478,36373.92510381022,2023.7957337575012,-228.94120291654897,-0.15243917773989943,1451270503859,3926953734163.889
2022-01-24,36654.328125,37247.51953125,33184.05859375,36275.734375,41856658597,28.897024123904515,34.91281298020063,-15.107603858862067,-27.31621983627631,-2646.7267768372767,38940.71119390024,42716.4337688392,48062.80306986592,32.92284270994965,20.11369296027124,18.486148014618472,11.100507741091599,18.497639056367564,16.80546804944458,41194.588671875,46529.54919105375,35859.62815269624,2169.486105453394,-182.0013372725217,-0.05126380781690122,1493127162456,3956589770706.943
2022-01-25,36954.00390625,37444.5703125,35779.4296875,36654.8046875,26428189594,30.467542411470447,35.52735798336131,-14.287452570422825,-27.269521364877214,-2649.6650722806953,38579.491687054746,42344.66410028506,47952.26775480507,36.77008912243057,30.084196660365603,20.08252282029198,16.50542778171638,19.257684429046343,18.4318259848097,40863.838671875,46385.90022360003,35341.77712014996,2133.4614282781517,-120.24821469071613,0.001966543223605436,1519555352050,3967445963800.2603
2022-01-26,36852.12109375,38825.41015625,36374.90625,36950.515625,31324598034,30.223127004427937,35.40977245868426,-12.777181806339247,-27.22784966646346,-2629.8989460921293,38265.42430645388,41990.30648696022,47841.81853429706,35.85956698483741,35.18416627240586,20.965387899998326,19.844686244969594,18.999286637028824,18.91820337414758,40548.3982421875,46228.064014117095,34868.7324702579,2156.107319561855,-86.93202193158737,-0.02529075136989709,1488230754016,3948321765135.713
2022-01-27,37138.234375,37148.32421875,35629.28125,36841.87890625,25041426629,31.8759018575781,36.024895931624094,-12.359457758835092,-21.960227853373297,-2561.6184550345206,38060.48068255317,41677.26957651117,47735.31520932893,38.65665628586104,37.09543746437632,25.863779073689116,22.303896597993145,19.724934450705806,19.327301838926996,40327.41484375,46174.23384601856,34480.59584148144,2110.602723075294,-91.31932623796163,0.09481866175696745,1513272180645,3973030529572.5806
2022-01-28,37784.33203125,37952.87890625,36211.109375,37128.4453125,22238830523,35.58633842729783,37.417199333691364,-9.486309330197178,-18.646641848851534,-2427.3895569263113,38010.271836861684,41426.11231552658,47636.300451338095,44.97301054183223,39.829744604176874,30.089824643164476,25.639663872283975,21.3635838333256,20.02926830702008,40129.934375,46039.84883691743,34220.019913082564,2084.257495087773,-65.98969978629576,0.10948316958920458,1535511011168,3990965363130.361
2022-01-29,38138.1796875,38576.26171875,37406.47265625,37780.71484375,17194183075,37.59114868599222,38.179448872578725,-6.249292431564749,-19.16130688216202,-2266.334743301064,38033.52780970502,41213.987629847456,47541.7917870213,48.432281950573106,44.02064959275543,32.404298787280446,29.452634168044682,22.261021299390578,21.116513194474,39941.26328125,45852.54500134644,34029.98156115356,2018.9383213315034,-43.68523375227465,0.12312581031084195,1552705194243,3995281219866.6235
2022-01-30,37917.6015625,38266.33984375,37437.7109375,38151.91796875,14643548444,36.82178631245859,37.88191020061821,4.005465295299844,-18.1159311482186,-2131.920996235116,38012.45031021319,41001.31756098633,47446.02870021015,60.09727352438236,51.16752200559588,32.20678369635678,31.566969042267235,21.70158542332106,21.775396852012417,39746.0802734375,45653.95878213907,33838.20176473594,1933.9162202542532,-43.107356621995,0.09080763071888094,1538061645799,3997598946999.6763
2022-01-31,38483.125,38647.26171875,36733.57421875,37920.28125,20734730465,40.20097395124986,39.139845318884646,9.856838018569665,-19.30027824778601,-1957.2027037049847,38098.02752653806,40838.85352479367,47356.845578815024,93.9325682425948,67.48737457251674,36.05457617379411,33.55521955247712,23.135880413795107,22.366162378835583,39533.44375,45300.022577174655,33766.86492282534,1932.4713116646637,-36.93800647455205,0.0910408792151111,1558796376264,4014776847394.2593
2022-02-01,38743.2734375,39115.1328125,38113.6640625,38481.765625,20288500328,41.74458044348801,39.720746003737574,6.799024255986576,-18.168561767390713,-1777.25826635283,38215.34496489478,40703.6548094844,47271.138393329304,93.73031998445687,82.58672058381131,38.80326434503836,35.68820807172975,23.79567552739002,22.877713788168734,39273.15234375,44677.566460606846,33868.738226893154,1865.9711286886163,-15.57892277702518,0.054169429282228156,1579084876592,4019998538994.2637
2022-02-02,36952.984375,38834.6171875,36832.73046875,38743.71484375,19155189416,35.041015909735066,37.19342611064777,0.8147912273320382,-20.459573887030977,-1758.837583768065,37985.82485764118,40461.67607177573,47168.47019414195,63.545415927105324,83.73610138471899,26.49976366103747,33.78586805995665,19.255098667842578,22.062218203009238,38991.223046875,44260.37969194772,33722.06640180228,1875.6793851215723,-40.04908539521165,0.10437463800279968,1559929687176,4003144664963.053
2022-02-03,37154.6015625,37154.6015625,36375.5390625,36944.8046875,18591534769,36.281973913892095,37.655560402117544,0.5428306409202741,-19.048877429949957,-1708.2782695347778,37834.69334943369,40248.316426016005,47068.829710245016,43.757466006557756,67.01106730603996,28.887205194393296,31.396744400156376,19.766445329800714,20.939073175011107,38693.9681640625,43664.812186287614,33723.12414183738,1797.3496076128886,-54.36143068445215,0.11268465745146464,1578521221945,4021736199732.053
2022-02-04,41500.875,41527.78515625,37093.62890625,37149.265625,29412210792,55.858609198404714,46.44351680446096,12.61461692916887,-4.746789508202013,-1302.4874412091594,38501.27183135484,40329.12665659562,47013.42717581472,99.54377997068907,68.94888730145071,74.96434175998017,43.450436871803646,30.789575062839695,23.270373020161,38610.1419921875,43325.72242079835,33894.561563576644,1985.6929392119678,50.44662117129723,0.1695317758503155,1607933432737,4050791414900.333
2022-02-05,41441.1640625,41847.1640625,41038.09765625,41501.48046875,19652846215,55.605843755128205,46.3506616093387,11.586252712101368,-3.9845425885209043,-974.4802580057949,39035.79769156305,40400.871005363646,46957.98177170214,93.47044625569646,78.92389741098107,74.4261320765014,59.425893010291624,30.346245876586252,26.967422089742225,38526.50625,42971.157753044325,34081.85474695567,1901.6481868575415,105.7031133207965,0.16403011586115132,1588280586522,4050720155648.4585
2022-02-06,42412.43359375,42500.78515625,41244.90625,41441.12109375,16142097334,58.86642200924241,48.09682222775349,12.248731984125778,2.056242499757727,-628.9091945073596,39649.73149196067,40530.64923687245,46912.752436598144,98.59529226031995,97.20317282890181,83.18075374002211,77.52374252550123,28.795596702535683,29.977139213987215,38534.600390625,43006.8536988689,34062.34708238109,1855.5218096712886,129.24997915787927,0.20418373268663015,1604422683856,4064591047511.3125
2022-02-07,43840.28515625,44401.86328125,41748.15625,42406.78125,28641855926,63.15112775422165,50.54475093227582,14.951173641407161,5.047076022598138,-237.09288969226327,40411.65034001328,40744.17413489681,46882.18062286334,93.00329628239888,95.02301159947176,94.99386786769637,84.2002512280733,32.07687686167556,30.40623981359917,38607.8330078125,43367.97478526788,33847.69123035712,1912.5350397840537,165.59632678970542,0.2023239523287862,1633064539782,4081110510454.1904
2022-02-08,44118.4453125,45293.8671875,42807.8359375,43854.65234375,33079398868,63.939182920473726,51.01038416386614,16.35347040550305,5.265472250467641,94.77702414796659,41085.61306228359,40961.86904958089,46854.680769028884,86.82015442216083,92.80624765495986,90.29363787296649,89.489419826895,30.709767663829776,30.52741374268034,38726.5388671875,43894.55925102526,33558.51848334973,1953.4990547994785,174.10883672860334,0.21035628890280975,1666143938650,4082909329851.3594
2022-02-09,44338.796875,44727.80078125,43232.96875,44096.703125,23245887300,64.5853155776625,51.38547983101349,15.216206778945319,6.019749411628337,371.2868872803592,41677.10102823203,41179.73536089826,46829.647098441535,89.29092651544484,89.70479240666816,92.11325013846279,92.46691862637522,31.32863596095458,31.371760162153308,38909.4578125,44576.075552042006,33242.84007295799,1920.7371245459442,158.04323911897606,0.27002494872320987,1689389825950,4094056545494.738
2022-02-10,43565.11328125,45661.171875,43402.80859375,44347.80078125,32142048537,60.48722347030439,49.995092194790416,12.44561808007398,1.940426378281776,521.9761299791862,42020.3759833262,41333.63071059837,46797.164174887395,77.4268632405068,84.5126480593708,83.20077291515935,88.53588697552954,29.155707197731218,30.398036940838526,39264.84765625,45158.723708172096,33370.971604327904,1944.8532785962338,132.88101503991777,0.28496656699924566,1657247777413,4066534484527.249
